Wavelength	Transit Depth
(meters)	(percent)
9.722289e-06	8.776951e-03
9.731997e-06	8.604640e-03
9.741715e-06	8.633931e-03
9.751442e-06	8.617406e-03
9.761179e-06	8.665135e-03
9.770926e-06	8.729157e-03
9.780683e-06	8.750694e-03
9.790449e-06	8.776989e-03
9.800225e-06	8.675424e-03
9.810011e-06	8.676833e-03
9.819807e-06	8.649270e-03
9.829612e-06	8.696619e-03
9.839427e-06	8.684316e-03
9.849253e-06	8.613729e-03
9.859087e-06	8.586529e-03
9.868932e-06	8.626224e-03
9.878787e-06	8.595031e-03
9.888651e-06	8.705760e-03
9.898525e-06	8.591997e-03
9.908409e-06	8.656453e-03
9.918303e-06	8.604347e-03
9.928207e-06	8.789306e-03
9.938120e-06	8.587759e-03
9.948044e-06	8.623716e-03
9.957978e-06	8.717103e-03
9.967921e-06	8.595186e-03
9.977874e-06	8.666473e-03
9.987838e-06	8.579279e-03
9.997811e-06	8.663000e-03
1.000779e-05	8.590328e-03
1.001779e-05	8.629774e-03
1.002779e-05	8.636576e-03
1.003780e-05	8.581037e-03
1.004783e-05	8.626016e-03
1.005786e-05	8.577399e-03
1.006790e-05	8.760932e-03
1.007796e-05	8.601813e-03
1.008802e-05	8.655874e-03
1.009809e-05	8.599377e-03
1.010818e-05	8.566617e-03
1.011827e-05	8.871216e-03
1.012837e-05	8.579681e-03
1.013849e-05	8.700586e-03
1.014861e-05	8.565292e-03
1.015874e-05	8.637196e-03
1.016889e-05	8.605882e-03
1.017904e-05	8.678665e-03
1.018921e-05	8.881026e-03
1.019938e-05	8.579050e-03
1.020956e-05	8.608965e-03
1.021976e-05	8.642568e-03
1.022996e-05	8.656557e-03
1.024018e-05	8.586928e-03
1.025040e-05	8.624590e-03
1.026064e-05	8.613363e-03
1.027088e-05	8.567865e-03
1.028114e-05	8.610271e-03
1.029141e-05	8.722646e-03
1.030168e-05	8.528028e-03
1.031197e-05	8.538206e-03
1.032227e-05	8.663453e-03
1.033257e-05	8.565697e-03
1.034289e-05	8.678249e-03
1.035322e-05	8.550553e-03
1.036356e-05	8.640614e-03
1.037391e-05	8.833979e-03
1.038426e-05	8.672155e-03
1.039463e-05	8.567948e-03
1.040501e-05	8.606116e-03
1.041540e-05	8.631588e-03
1.042580e-05	8.607668e-03
1.043621e-05	8.562487e-03
1.044663e-05	8.619162e-03
1.045707e-05	8.544053e-03
1.046751e-05	8.618340e-03
1.047796e-05	8.639719e-03
1.048842e-05	8.541153e-03
1.049890e-05	8.535347e-03
1.050938e-05	8.609491e-03
1.051987e-05	8.600218e-03
1.053038e-05	8.573232e-03
1.054089e-05	8.515433e-03
1.055142e-05	8.538807e-03
1.056195e-05	8.591144e-03
1.057250e-05	8.600627e-03
1.058306e-05	8.489780e-03
1.059362e-05	8.464512e-03
1.060420e-05	8.602862e-03
1.061479e-05	8.583768e-03
1.062539e-05	8.619719e-03
1.063600e-05	8.679672e-03
1.064662e-05	8.630213e-03
1.065725e-05	8.544022e-03
1.066789e-05	8.519188e-03
1.067855e-05	8.670469e-03
1.068921e-05	8.492073e-03
1.069988e-05	8.736735e-03
1.071057e-05	8.534511e-03
1.072126e-05	8.514232e-03
1.073197e-05	8.476342e-03
1.074268e-05	8.593199e-03
1.075341e-05	8.515020e-03
1.076415e-05	8.480357e-03
1.077490e-05	8.479905e-03
1.078566e-05	8.645824e-03
1.079643e-05	8.532437e-03
1.080721e-05	8.472542e-03
1.081800e-05	8.540831e-03
1.082880e-05	8.620991e-03
1.083961e-05	8.514359e-03
1.085044e-05	8.484740e-03
1.086127e-05	8.454523e-03
1.087212e-05	8.468309e-03
1.088297e-05	8.560315e-03
1.089384e-05	8.577917e-03
1.090472e-05	8.575052e-03
1.091561e-05	8.533674e-03
1.092651e-05	8.615088e-03
1.093742e-05	8.525686e-03
1.094834e-05	8.571141e-03
1.095927e-05	8.563872e-03
1.097021e-05	8.659612e-03
1.098117e-05	8.522939e-03
1.099213e-05	8.521204e-03
1.100311e-05	8.524285e-03
1.101410e-05	8.580746e-03
1.102509e-05	8.491373e-03
1.103610e-05	8.494007e-03
1.104712e-05	8.501752e-03
1.105815e-05	8.511371e-03
1.106920e-05	8.486304e-03
1.108025e-05	8.493045e-03
1.109131e-05	8.556842e-03
1.110239e-05	8.505234e-03
1.111347e-05	8.518984e-03
1.112457e-05	8.436530e-03
1.113568e-05	8.554977e-03
1.114680e-05	8.539333e-03
1.115793e-05	8.474726e-03
1.116907e-05	8.537661e-03
1.118022e-05	8.548285e-03
1.119139e-05	8.480312e-03
1.120256e-05	8.495925e-03
1.121375e-05	8.476949e-03
1.122495e-05	8.516976e-03
1.123615e-05	8.478706e-03
1.124737e-05	8.491759e-03
1.125861e-05	8.442345e-03
1.126985e-05	8.472827e-03
1.128110e-05	8.473256e-03
1.129237e-05	8.696362e-03
1.130364e-05	8.494293e-03
1.131493e-05	8.462338e-03
1.132623e-05	8.491026e-03
1.133754e-05	8.489507e-03
1.134886e-05	8.584182e-03
1.136019e-05	8.484930e-03
1.137153e-05	8.447553e-03
1.138289e-05	8.520525e-03
1.139425e-05	8.486954e-03
1.140563e-05	8.421660e-03
1.141702e-05	8.468121e-03
1.142842e-05	8.556408e-03
1.143983e-05	8.461221e-03
1.145126e-05	8.413363e-03
1.146269e-05	8.496985e-03
1.147414e-05	8.448261e-03
1.148559e-05	8.659751e-03
1.149706e-05	8.418213e-03
1.150854e-05	8.445786e-03
1.152003e-05	8.455013e-03
1.153154e-05	8.473729e-03
1.154305e-05	8.448513e-03
1.155458e-05	8.454526e-03
1.156612e-05	8.446169e-03
1.157767e-05	8.533746e-03
1.158923e-05	8.561149e-03
1.160080e-05	8.529225e-03
1.161238e-05	8.396752e-03
1.162398e-05	8.608828e-03
1.163558e-05	8.487807e-03
1.164720e-05	8.448456e-03
1.165883e-05	8.544213e-03
1.167048e-05	8.456037e-03
1.168213e-05	8.463621e-03
1.169379e-05	8.493827e-03
1.170547e-05	8.554179e-03
1.171716e-05	8.403352e-03
1.172886e-05	8.580911e-03
1.174057e-05	8.444409e-03
1.175229e-05	8.431786e-03
1.176403e-05	8.453171e-03
1.177578e-05	8.434607e-03
1.178753e-05	8.497196e-03
1.179930e-05	8.514765e-03
1.181109e-05	8.457419e-03
1.182288e-05	8.426898e-03
1.183469e-05	8.413586e-03
1.184650e-05	8.495611e-03
1.185833e-05	8.514756e-03
1.187017e-05	8.400174e-03
1.188203e-05	8.678300e-03
1.189389e-05	8.412942e-03
1.190577e-05	8.437339e-03
1.191766e-05	8.451550e-03
1.192956e-05	8.418997e-03
1.194147e-05	8.537550e-03
1.195339e-05	8.429885e-03
1.196533e-05	8.455896e-03
1.197728e-05	8.587594e-03
1.198924e-05	8.395493e-03
1.200121e-05	8.420979e-03
1.201319e-05	8.465897e-03
1.202519e-05	8.449931e-03
1.203719e-05	8.425550e-03
1.204921e-05	8.565488e-03
1.206125e-05	8.596144e-03
1.207329e-05	8.395426e-03
1.208534e-05	8.423908e-03
1.209741e-05	8.432979e-03
1.210949e-05	8.557975e-03
1.212158e-05	8.460642e-03
1.213369e-05	8.509927e-03
1.214580e-05	8.414715e-03
1.215793e-05	8.451813e-03
1.217007e-05	8.394399e-03
1.218222e-05	8.434004e-03
1.219439e-05	8.504746e-03
1.220657e-05	8.454780e-03
1.221875e-05	8.402580e-03
1.223095e-05	8.414294e-03
1.224317e-05	8.412952e-03
1.225539e-05	8.392287e-03
1.226763e-05	8.413657e-03
1.227988e-05	8.477817e-03
1.229214e-05	8.421280e-03
1.230442e-05	8.455861e-03
1.231670e-05	8.420561e-03
1.232900e-05	8.428737e-03
1.234131e-05	8.410421e-03
1.235364e-05	8.422885e-03
1.236597e-05	8.430288e-03
1.237832e-05	8.439848e-03
1.239068e-05	8.423073e-03
1.240305e-05	8.450093e-03
1.241544e-05	8.423407e-03
1.242783e-05	8.442566e-03
1.244024e-05	8.411981e-03
1.245267e-05	8.585987e-03
1.246510e-05	8.422061e-03
1.247755e-05	8.429603e-03
1.249001e-05	8.515937e-03
1.250248e-05	8.537344e-03
1.251496e-05	8.402869e-03
1.252746e-05	8.417103e-03
1.253997e-05	8.469883e-03
1.255249e-05	8.428555e-03
1.256502e-05	8.524211e-03
1.257757e-05	8.409143e-03
1.259013e-05	8.409899e-03
1.260270e-05	8.500292e-03
1.261529e-05	8.391190e-03
1.262788e-05	8.416729e-03
1.264049e-05	8.539528e-03
1.265311e-05	8.444142e-03
1.266575e-05	8.450816e-03
1.267840e-05	8.445159e-03
1.269106e-05	8.424732e-03
1.270373e-05	8.414545e-03
1.271641e-05	8.422001e-03
1.272911e-05	8.461810e-03
1.274182e-05	8.511021e-03
1.275454e-05	8.421939e-03
1.276728e-05	8.448112e-03
1.278003e-05	8.429639e-03
1.279279e-05	8.522708e-03
1.280556e-05	8.426751e-03
1.281835e-05	8.417691e-03
1.283115e-05	8.508522e-03
1.284396e-05	8.420610e-03
1.285679e-05	8.434606e-03
1.286963e-05	8.478904e-03
1.288248e-05	8.407101e-03
1.289534e-05	8.411256e-03
1.290822e-05	8.416095e-03
1.292111e-05	8.389969e-03
1.293401e-05	8.398360e-03
1.294692e-05	8.419314e-03
1.295985e-05	8.505517e-03
1.297279e-05	8.392865e-03
1.298575e-05	8.474357e-03
1.299871e-05	8.459230e-03
1.301169e-05	8.495815e-03
1.302469e-05	8.437659e-03
1.303769e-05	8.508022e-03
1.305071e-05	8.438575e-03
1.306374e-05	8.610855e-03
1.307679e-05	8.409293e-03
1.308984e-05	8.444558e-03
1.310291e-05	8.513612e-03
1.311600e-05	8.406919e-03
1.312909e-05	8.400385e-03
1.314220e-05	8.442541e-03
1.315533e-05	8.487438e-03
1.316846e-05	8.396393e-03
1.318161e-05	8.444076e-03
1.319478e-05	8.394034e-03
1.320795e-05	8.568697e-03
1.322114e-05	8.448998e-03
1.323434e-05	8.438231e-03
1.324756e-05	8.422974e-03
1.326078e-05	8.401313e-03
1.327403e-05	8.421103e-03
1.328728e-05	8.564820e-03
1.330055e-05	8.388979e-03
1.331383e-05	8.409672e-03
1.332712e-05	8.398665e-03
1.334043e-05	8.435445e-03
1.335375e-05	8.419371e-03
1.336709e-05	8.453996e-03
1.338043e-05	8.461075e-03
1.339379e-05	8.481096e-03
1.340717e-05	8.385864e-03
1.342056e-05	8.403475e-03
1.343396e-05	8.389292e-03
1.344737e-05	8.425737e-03
1.346080e-05	8.418565e-03
1.347424e-05	8.420906e-03
1.348770e-05	8.472312e-03
1.350116e-05	8.442964e-03
1.351464e-05	8.408048e-03
1.352814e-05	8.394426e-03
1.354165e-05	8.385104e-03
1.355517e-05	8.383311e-03
1.356870e-05	8.406062e-03
1.358225e-05	8.428740e-03
1.359582e-05	8.425957e-03
1.360939e-05	8.404630e-03
1.362298e-05	8.403013e-03
1.363658e-05	8.407874e-03
1.365020e-05	8.518516e-03
1.366383e-05	8.394957e-03
1.367748e-05	8.432909e-03
1.369113e-05	8.457647e-03
1.370480e-05	8.429320e-03
1.371849e-05	8.399592e-03
1.373219e-05	8.416650e-03
1.374590e-05	8.440275e-03
1.375962e-05	8.451272e-03
1.377336e-05	8.406466e-03
1.378712e-05	8.421355e-03
1.380088e-05	8.507248e-03
1.381467e-05	8.423406e-03
1.382846e-05	8.383454e-03
1.384227e-05	8.415919e-03
1.385609e-05	8.401189e-03
1.386993e-05	8.402840e-03
1.388378e-05	8.624314e-03
1.389764e-05	8.416222e-03
1.391152e-05	8.413659e-03
1.392541e-05	8.498182e-03
1.393931e-05	8.427386e-03
1.395323e-05	8.404441e-03
1.396716e-05	8.394371e-03
1.398111e-05	8.408909e-03
1.399507e-05	8.417190e-03
1.400905e-05	8.387056e-03
1.402303e-05	8.456726e-03
1.403704e-05	8.402600e-03
1.405105e-05	8.408664e-03
1.406508e-05	8.442686e-03
1.407913e-05	8.407507e-03
1.409319e-05	8.394056e-03
1.410726e-05	8.397451e-03
1.412135e-05	8.391288e-03
1.413545e-05	8.396625e-03
1.414956e-05	8.402443e-03
1.416369e-05	8.390443e-03
1.417783e-05	8.403740e-03
1.419199e-05	8.407191e-03
1.420616e-05	8.440202e-03
1.422035e-05	8.536072e-03
1.423455e-05	8.392449e-03
1.424876e-05	8.470419e-03
1.426299e-05	8.409324e-03
1.427723e-05	8.409032e-03
1.429149e-05	8.477658e-03
1.430576e-05	8.439172e-03
1.432004e-05	8.411039e-03
1.433434e-05	8.405417e-03
1.434866e-05	8.527323e-03
1.436298e-05	8.544078e-03
1.437732e-05	8.413081e-03
1.439168e-05	8.429227e-03
1.440605e-05	8.409081e-03
1.442044e-05	8.405349e-03
1.443484e-05	8.447045e-03
1.444925e-05	8.469312e-03
1.446368e-05	8.414076e-03
1.447812e-05	8.415154e-03
1.449258e-05	8.384897e-03
1.450705e-05	8.530029e-03
1.452153e-05	8.389765e-03
1.453603e-05	8.564035e-03
1.455055e-05	8.466856e-03
1.456508e-05	8.411635e-03
1.457962e-05	8.409771e-03
1.459418e-05	8.452841e-03
1.460875e-05	8.395518e-03
1.462334e-05	8.462240e-03
1.463794e-05	8.407994e-03
1.465256e-05	8.395963e-03
1.466719e-05	8.424063e-03
1.468184e-05	8.384012e-03
1.469650e-05	8.402185e-03
1.471117e-05	8.423701e-03
1.472586e-05	8.441662e-03
1.474057e-05	8.503717e-03
1.475528e-05	8.418597e-03
1.477002e-05	8.399779e-03
1.478477e-05	8.442709e-03
1.479953e-05	8.505139e-03
1.481431e-05	8.397990e-03
1.482910e-05	8.557672e-03
1.484391e-05	8.419305e-03
1.485873e-05	8.404766e-03
1.487357e-05	8.398274e-03
1.488842e-05	8.453607e-03
1.490329e-05	8.393267e-03
1.491817e-05	8.554454e-03
1.493306e-05	8.430885e-03
1.494797e-05	8.545260e-03
1.496290e-05	8.434972e-03
1.497784e-05	8.388653e-03
1.499280e-05	8.395971e-03
1.500777e-05	8.423209e-03
1.502275e-05	8.476435e-03
1.503776e-05	8.412998e-03
1.505277e-05	8.559985e-03
1.506780e-05	8.416545e-03
1.508285e-05	8.400864e-03
1.509791e-05	8.480665e-03
1.511298e-05	8.397018e-03
1.512807e-05	8.404840e-03
1.514318e-05	8.406619e-03
1.515830e-05	8.399395e-03
1.517344e-05	8.462475e-03
1.518859e-05	8.457556e-03
1.520376e-05	8.386412e-03
1.521894e-05	8.461854e-03
1.523413e-05	8.393804e-03
1.524935e-05	8.430364e-03
1.526457e-05	8.491555e-03
1.527981e-05	8.388274e-03
1.529507e-05	8.469831e-03
1.531034e-05	8.415677e-03
1.532563e-05	8.411920e-03
1.534094e-05	8.391534e-03
1.535625e-05	8.411901e-03
1.537159e-05	8.477421e-03
1.538694e-05	8.383812e-03
1.540230e-05	8.393470e-03
1.541768e-05	8.385566e-03
1.543308e-05	8.494425e-03
1.544849e-05	8.397950e-03
1.546391e-05	8.444934e-03
1.547935e-05	8.411903e-03
1.549481e-05	8.444168e-03
1.551028e-05	8.421879e-03
1.552577e-05	8.419009e-03
1.554127e-05	8.400631e-03
1.555679e-05	8.391348e-03
1.557233e-05	8.395883e-03
1.558788e-05	8.430761e-03
1.560344e-05	8.452541e-03
1.561902e-05	8.407096e-03
1.563462e-05	8.414519e-03
1.565023e-05	8.428289e-03
1.566586e-05	8.461676e-03
1.568150e-05	8.608755e-03
1.569716e-05	8.544350e-03
1.571283e-05	8.429935e-03
1.572852e-05	8.441460e-03
1.574423e-05	8.464697e-03
1.575995e-05	8.504291e-03
1.577569e-05	8.460180e-03
1.579144e-05	8.413541e-03
1.580721e-05	8.666493e-03
1.582299e-05	8.389310e-03
1.583879e-05	8.812450e-03
1.585461e-05	8.459119e-03
1.587044e-05	8.452862e-03
1.588629e-05	8.409878e-03
1.590215e-05	8.448807e-03
1.591803e-05	8.633290e-03
1.593392e-05	8.424833e-03
1.594983e-05	8.598008e-03
1.596576e-05	8.415915e-03
1.598170e-05	8.391127e-03
1.599766e-05	8.422036e-03
1.601363e-05	8.419888e-03
1.602962e-05	8.455695e-03
1.604563e-05	8.462856e-03
1.606165e-05	8.391338e-03
1.607769e-05	8.439205e-03
1.609374e-05	8.412121e-03
1.610982e-05	8.445468e-03
1.612590e-05	8.590174e-03
1.614200e-05	8.436250e-03
1.615812e-05	8.406665e-03
1.617426e-05	8.422001e-03
1.619041e-05	8.463249e-03
1.620657e-05	8.432339e-03
1.622276e-05	8.469592e-03
1.623896e-05	8.409998e-03
1.625517e-05	8.394855e-03
1.627140e-05	8.405907e-03
1.628765e-05	8.434500e-03
1.630391e-05	8.483685e-03
1.632019e-05	8.388217e-03
1.633649e-05	8.412682e-03
1.635280e-05	8.567578e-03
1.636913e-05	8.479895e-03
1.638548e-05	8.403327e-03
1.640184e-05	8.421457e-03
1.641822e-05	8.419960e-03
1.643461e-05	8.444291e-03
1.645102e-05	8.429152e-03
1.646745e-05	8.561195e-03
1.648389e-05	8.435812e-03
1.650035e-05	8.642103e-03
1.651683e-05	8.416371e-03
1.653332e-05	8.495731e-03
1.654983e-05	8.407428e-03
1.656635e-05	8.414845e-03
1.658290e-05	8.435110e-03
1.659946e-05	8.425199e-03
1.661603e-05	8.410556e-03
1.663262e-05	8.402132e-03
1.664923e-05	8.447176e-03
1.666586e-05	8.467489e-03
1.668250e-05	8.412007e-03
1.669916e-05	8.466760e-03
1.671583e-05	8.411802e-03
1.673252e-05	8.450199e-03
1.674923e-05	8.430740e-03
1.676595e-05	8.395717e-03
1.678270e-05	8.407836e-03
1.679945e-05	8.555247e-03
1.681623e-05	8.424035e-03
1.683302e-05	8.418643e-03
1.684983e-05	8.468026e-03
1.686665e-05	8.508969e-03
1.688350e-05	8.439494e-03
1.690035e-05	8.443502e-03
1.691723e-05	8.400221e-03
1.693412e-05	8.546652e-03
1.695103e-05	8.404050e-03
1.696796e-05	8.418715e-03
1.698490e-05	8.510401e-03
1.700186e-05	8.629406e-03
1.701884e-05	8.436999e-03
1.703583e-05	8.472216e-03
1.705284e-05	8.555955e-03
1.706987e-05	8.440299e-03
1.708692e-05	8.512015e-03
1.710398e-05	8.417471e-03
1.712106e-05	8.423627e-03
1.713815e-05	8.409473e-03
1.715527e-05	8.399668e-03
1.717240e-05	8.469909e-03
1.718954e-05	8.456983e-03
1.720671e-05	8.432983e-03
1.722389e-05	8.490339e-03
1.724109e-05	8.406126e-03
1.725830e-05	8.406749e-03
1.727554e-05	8.404407e-03
1.729279e-05	8.432868e-03
1.731005e-05	8.536266e-03
1.732734e-05	8.402472e-03
1.734464e-05	8.431498e-03
1.736196e-05	8.394243e-03
1.737930e-05	8.403970e-03
1.739665e-05	8.468415e-03
1.741402e-05	8.514383e-03
1.743141e-05	8.476598e-03
1.744882e-05	8.495659e-03
1.746624e-05	8.414287e-03
1.748368e-05	8.417253e-03
1.750114e-05	8.432757e-03
1.751861e-05	8.468366e-03
1.753611e-05	8.541730e-03
1.755362e-05	8.606263e-03
1.757115e-05	8.488428e-03
1.758869e-05	8.424008e-03
1.760625e-05	8.411245e-03
1.762383e-05	8.452983e-03
1.764143e-05	8.420328e-03
1.765905e-05	8.424889e-03
1.767668e-05	8.398647e-03
1.769433e-05	8.466276e-03
1.771200e-05	8.416246e-03
1.772969e-05	8.474203e-03
1.774739e-05	8.429322e-03
1.776511e-05	8.450295e-03
1.778285e-05	8.534459e-03
1.780061e-05	8.459181e-03
1.781838e-05	8.432512e-03
1.783617e-05	8.465345e-03
1.785398e-05	8.472041e-03
1.787181e-05	8.570367e-03
1.788966e-05	8.455839e-03
1.790752e-05	8.496816e-03
1.792540e-05	8.402732e-03
1.794330e-05	8.420014e-03
1.796122e-05	8.387646e-03
1.797915e-05	8.402795e-03
1.799711e-05	8.631722e-03
1.801508e-05	8.497135e-03
1.803307e-05	8.470061e-03
1.805107e-05	8.605379e-03
1.806910e-05	8.429642e-03
1.808714e-05	8.465924e-03
1.810520e-05	8.424673e-03
1.812328e-05	8.438846e-03
1.814138e-05	8.685428e-03
1.815949e-05	8.425000e-03
1.817762e-05	8.530363e-03
1.819578e-05	8.401426e-03
1.821394e-05	8.405102e-03
1.823213e-05	8.468544e-03
1.825034e-05	8.635601e-03
1.826856e-05	8.433403e-03
1.828680e-05	8.412720e-03
1.830506e-05	8.392898e-03
1.832334e-05	8.536406e-03
1.834164e-05	8.623307e-03
1.835995e-05	8.468740e-03
1.837829e-05	8.489224e-03
1.839664e-05	8.408220e-03
1.841501e-05	8.477491e-03
1.843339e-05	8.504148e-03
1.845180e-05	8.417254e-03
1.847023e-05	8.471277e-03
1.848867e-05	8.420026e-03
1.850713e-05	8.436692e-03
1.852561e-05	8.418445e-03
1.854411e-05	8.414924e-03
1.856263e-05	8.406917e-03
1.858116e-05	8.407556e-03
1.859972e-05	8.417476e-03
1.861829e-05	8.403352e-03
1.863688e-05	8.843664e-03
1.865549e-05	8.394369e-03
1.867412e-05	8.489125e-03
1.869276e-05	8.461053e-03
1.871143e-05	8.409083e-03
1.873011e-05	8.448271e-03
1.874882e-05	8.405339e-03
1.876754e-05	8.397986e-03
1.878628e-05	8.508591e-03
1.880504e-05	8.399373e-03
1.882381e-05	8.465751e-03
1.884261e-05	8.456774e-03
1.886143e-05	8.408518e-03
1.888026e-05	8.460896e-03
1.889911e-05	8.533571e-03
1.891798e-05	8.496939e-03
1.893687e-05	8.454413e-03
1.895578e-05	8.457401e-03
1.897471e-05	8.451626e-03
1.899366e-05	8.459238e-03
1.901262e-05	8.435306e-03
1.903161e-05	8.421275e-03
1.905061e-05	8.430229e-03
1.906964e-05	8.396201e-03
1.908868e-05	8.397678e-03
1.910774e-05	8.427993e-03
1.912682e-05	8.414058e-03
1.914592e-05	8.577912e-03
1.916503e-05	8.504022e-03
1.918417e-05	8.482132e-03
1.920333e-05	8.464467e-03
1.922250e-05	8.407314e-03
1.924170e-05	8.436184e-03
1.926091e-05	8.436210e-03
1.928014e-05	8.408726e-03
1.929939e-05	8.542905e-03
1.931867e-05	8.391105e-03
1.933796e-05	8.403670e-03
1.935727e-05	8.392374e-03
1.937660e-05	8.409344e-03
1.939594e-05	8.608048e-03
1.941531e-05	8.417419e-03
1.943470e-05	8.393010e-03
1.945410e-05	8.534435e-03
1.947353e-05	8.398626e-03
1.949297e-05	8.533912e-03
1.951244e-05	8.437388e-03
1.953192e-05	8.433608e-03
1.955143e-05	8.446299e-03
1.957095e-05	8.478898e-03
1.959049e-05	8.392372e-03
1.961005e-05	8.468887e-03
1.962963e-05	8.424184e-03
1.964924e-05	8.407739e-03
1.966886e-05	8.441016e-03
1.968850e-05	8.416916e-03
1.970816e-05	8.473150e-03
1.972784e-05	8.445959e-03
1.974753e-05	8.484101e-03
1.976725e-05	8.453366e-03
1.978699e-05	8.464421e-03
1.980675e-05	8.419116e-03
1.982653e-05	8.395709e-03
1.984632e-05	8.443107e-03
1.986614e-05	8.570785e-03
1.988598e-05	8.506398e-03
1.990584e-05	8.472426e-03
1.992571e-05	8.419071e-03
1.994561e-05	8.459869e-03
1.996553e-05	8.418213e-03
1.998546e-05	8.434416e-03
2.000542e-05	8.420200e-03
2.002539e-05	8.411065e-03
2.004539e-05	8.432802e-03
2.006541e-05	8.422768e-03
2.008544e-05	8.410636e-03
2.010550e-05	8.441217e-03
2.012557e-05	8.416583e-03
2.014567e-05	8.425823e-03
2.016579e-05	8.412755e-03
2.018592e-05	8.413454e-03
2.020608e-05	8.414524e-03
2.022626e-05	8.437285e-03
2.024645e-05	8.567265e-03
2.026667e-05	8.489419e-03
2.028691e-05	8.426785e-03
2.030716e-05	8.451145e-03
2.032744e-05	8.558121e-03
2.034774e-05	8.541330e-03
2.036806e-05	8.413867e-03
2.038840e-05	8.659935e-03
2.040875e-05	8.825147e-03
2.042913e-05	8.399314e-03
2.044953e-05	8.559781e-03
2.046995e-05	8.495082e-03
2.049039e-05	8.504405e-03
2.051085e-05	8.434212e-03
2.053133e-05	8.475751e-03
2.055183e-05	8.493098e-03
2.057236e-05	8.537290e-03
2.059290e-05	8.589259e-03
2.061346e-05	8.432759e-03
2.063404e-05	8.459360e-03
2.065465e-05	8.433950e-03
2.067527e-05	8.502405e-03
2.069592e-05	8.476500e-03
2.071658e-05	8.512546e-03
2.073727e-05	8.461979e-03
2.075798e-05	8.492359e-03
2.077870e-05	8.573953e-03
2.079945e-05	8.431861e-03
2.082022e-05	8.436960e-03
2.084101e-05	8.414740e-03
2.086182e-05	8.425873e-03
2.088265e-05	8.398125e-03
2.090351e-05	8.517713e-03
2.092438e-05	8.596823e-03
2.094527e-05	8.427938e-03
2.096619e-05	8.432189e-03
2.098712e-05	8.567081e-03
2.100808e-05	8.459980e-03
2.102906e-05	8.561649e-03
2.105005e-05	8.413601e-03
2.107107e-05	8.580012e-03
2.109211e-05	8.449716e-03
2.111317e-05	8.402025e-03
2.113426e-05	8.502766e-03
2.115536e-05	8.444938e-03
2.117648e-05	8.441715e-03
2.119763e-05	8.441567e-03
2.121880e-05	8.502335e-03
2.123998e-05	8.534766e-03
2.126119e-05	8.526661e-03
2.128242e-05	8.431755e-03
2.130368e-05	8.559104e-03
2.132495e-05	8.751086e-03
2.134624e-05	8.470535e-03
2.136756e-05	8.777506e-03
2.138889e-05	8.392994e-03
2.141025e-05	8.593236e-03
2.143163e-05	8.425196e-03
2.145303e-05	8.490941e-03
2.147445e-05	8.414480e-03
2.149589e-05	8.420875e-03
2.151736e-05	8.584821e-03
2.153884e-05	8.414964e-03
2.156035e-05	8.401454e-03
2.158188e-05	8.479262e-03
2.160343e-05	8.408432e-03
2.162500e-05	8.466539e-03
2.164660e-05	8.450655e-03
2.166821e-05	8.398018e-03
2.168985e-05	8.415079e-03
2.171151e-05	8.439273e-03
2.173319e-05	8.514663e-03
2.175489e-05	8.468508e-03
2.177661e-05	8.486877e-03
2.179835e-05	8.416524e-03
2.182012e-05	8.456559e-03
2.184191e-05	8.428111e-03
2.186372e-05	8.491545e-03
2.188555e-05	8.413345e-03
2.190740e-05	8.438487e-03
2.192928e-05	8.491153e-03
2.195118e-05	8.406206e-03
2.197310e-05	8.572820e-03
2.199504e-05	8.462785e-03
2.201700e-05	8.485237e-03
2.203898e-05	8.494108e-03
2.206099e-05	8.406641e-03
2.208302e-05	8.538730e-03
2.210507e-05	8.412192e-03
2.212714e-05	8.445928e-03
2.214924e-05	8.455929e-03
2.217136e-05	8.474012e-03
2.219349e-05	8.481371e-03
2.221566e-05	8.472757e-03
2.223784e-05	8.652951e-03
2.226004e-05	8.480583e-03
2.228227e-05	8.529409e-03
2.230452e-05	8.614146e-03
2.232679e-05	8.401739e-03
2.234909e-05	8.450741e-03
2.237140e-05	8.667852e-03
2.239374e-05	8.437750e-03
2.241610e-05	8.435559e-03
2.243849e-05	8.480557e-03
2.246089e-05	8.558679e-03
2.248332e-05	8.455262e-03
2.250577e-05	8.434981e-03
2.252824e-05	8.511295e-03
2.255074e-05	8.508117e-03
2.257326e-05	8.441685e-03
2.259580e-05	8.440109e-03
2.261836e-05	8.486839e-03
2.264094e-05	8.481003e-03
2.266355e-05	8.483209e-03
2.268618e-05	8.431378e-03
2.270884e-05	8.426258e-03
2.273151e-05	8.414273e-03
2.275421e-05	8.459832e-03
2.277693e-05	8.441548e-03
2.279967e-05	8.538051e-03
2.282244e-05	8.421527e-03
2.284523e-05	8.496049e-03
2.286804e-05	8.425547e-03
2.289088e-05	8.483371e-03
2.291373e-05	8.561191e-03
2.293661e-05	8.462962e-03
2.295952e-05	8.565628e-03
2.298244e-05	8.451616e-03
2.300539e-05	8.480830e-03
2.302836e-05	8.444220e-03
2.305136e-05	8.502398e-03
2.307438e-05	8.411455e-03
2.309742e-05	8.524844e-03
2.312048e-05	8.399930e-03
2.314357e-05	8.444798e-03
2.316668e-05	8.458963e-03
2.318981e-05	8.459091e-03
2.321296e-05	8.505228e-03
